,huc12,i,j,wght
3516,020401030202,84,16,0.002295291728052052
3517,020401030202,83,16,0.07949487472723671
3518,020401030202,82,16,0.11058542506973668
3519,020401030202,81,16,0.15754183846576897
3520,020401030202,80,16,0.028433079387030366
3521,020401030202,84,15,0.03610184228579799
3522,020401030202,83,15,0.21976318795922767
3523,020401030202,82,15,0.12509844913874577
3524,020401030202,81,15,0.07403836049690306
3525,020401030202,84,14,0.04622090204189253
3526,020401030202,83,14,0.11289162131594478
3527,020401030202,82,14,0.00721385918473365
3528,020402070401,9,30,0.13137135049948115
3529,020402070401,8,30,0.16631551538000378
3530,020402070401,7,30,0.0026725290948506506
3531,020402070401,9,29,0.17020708798979883
3532,020402070401,8,29,0.28955773136326163
3533,020402070401,7,29,0.03106673757389064
3534,020402070401,9,28,0.037322645977605644
3535,020402070401,8,28,0.1618732970484257
3536,020402070401,8,27,0.009613105072681632
3537,020401040705,72,29,0.010721107727295568
3538,020401040705,72,28,0.03225978808474962
3539,020401040705,71,28,0.0968497713807832
3540,020401040705,70,28,0.09154287460850943
3541,020401040705,69,28,0.03585042545701426
3542,020401040705,69,27,0.1501856098983189
3543,020401040705,68,27,0.07610235248364157
3544,020401040705,71,27,0.09316892833725728
3545,020401040705,70,27,0.15076614114588305
3546,020401040705,71,26,0.038734467026885856
3547,020401040705,70,26,0.07377322323656105
3548,020401040705,67,27,0.0005882770056635878
3549,020401040705,69,26,0.07947930238095778
3550,020401040705,68,26,0.06266202258265685
3551,020401040705,67,26,0.007315708643819989
3552,020402050202,34,19,0.005958478611115681
3553,020402050202,33,19,0.015614845414475496
3554,020402050202,33,18,0.10207843362744287
3555,020402050202,32,18,0.003079413613728626
3556,020402050202,35,18,2.8098931335693927e-05
3557,020402050202,34,18,0.03809040637548562
3558,020402050202,36,17,0.010860743253857151
3559,020402050202,35,17,0.06956117342676031
3560,020402050202,34,17,0.10933265180865614
3561,020402050202,36,16,0.0460976697579094
3562,020402050202,35,16,0.10957273781191536
3563,020402050202,34,16,0.10957132404032703
3564,020402050202,33,17,0.04635660935984725
3565,020402050202,32,17,0.0014312303684069314
3566,020402050202,33,16,0.023306199670531477
3567,020402050202,33,15,0.0006569218828485757
3568,020402050202,37,15,0.016296758537879295
3569,020402050202,36,15,0.09960344241914017
3570,020402050202,35,15,0.06370662936698951
3571,020402050202,34,15,0.025074974590053693
3572,020402050202,37,14,0.004585978069786988
3573,020402050202,36,14,0.083428649159356
3574,020402050202,35,14,0.00864512918127449
3575,020402050202,36,13,0.007061500720876767
3576,020402070404,9,32,0.07467882076032253
3577,020402070404,8,32,0.07187494138759853
3578,020402070404,9,31,0.47244405239342524
3579,020402070404,8,31,0.2215693317661857
3580,020402070404,7,31,0.0039471564085687035
3581,020402070404,9,30,0.11930516142423202
3582,020402070404,8,30,0.007389880866875529
3583,020402070404,10,31,0.02572720953663433
3584,020402070404,10,30,0.0030634454561558047
3585,020401060806,56,20,0.08496175500162545
3586,020401060806,58,20,0.0722727072497661
3587,020401060806,57,20,0.17444139694960162
3588,020401060806,58,19,0.021485870173985774
3589,020401060806,57,19,0.13055599842247795
3590,020401060806,55,20,0.014802832492801798
3591,020401060806,54,20,0.0014065543120194708
3592,020401060806,56,19,0.19888925467008048
3593,020401060806,55,19,0.19563315534996817
3594,020401060806,54,19,0.10067051923860174
3595,020401060806,55,18,0.004850487661860757
3596,020401060806,54,18,2.9468477212023265e-05
3597,020402020402,37,33,1.1388757337865202e-05
3598,020402020402,38,33,0.00021761735282108512
3599,020402020402,40,32,0.010883492373756087
3600,020402020402,39,32,0.036126715449300364
3601,020402020402,38,32,0.08883767230278772
3602,020402020402,41,31,0.0035568775917142236
3603,020402020402,37,32,3.3665122261459003e-07
3604,020402020402,40,31,0.13524514946407193
3605,020402020402,39,31,0.19753702744333726
3606,020402020402,38,31,0.11013136809445727
3607,020402020402,41,30,0.01851665391346591
3608,020402020402,40,30,0.16999235578319535
3609,020402020402,39,30,0.17029084678813852
3610,020402020402,38,30,0.05723366398339221
3611,020402020402,40,29,0.0014188340510040284
3612,020402030303,50,16,0.01126949722674522
3613,020402030303,49,16,0.021691343586779432
3614,020402030303,51,15,0.02254560502216122
3615,020402030303,50,15,0.25677817719306434
3616,020402030303,49,15,0.2559260492748948
3617,020402030303,48,15,0.0013136175790656494
3618,020402030303,51,14,0.003172517396722696
3619,020402030303,50,14,0.1230933207187712
3620,020402030303,49,14,0.252339837691072
3621,020402030303,48,14,0.013252474014950213
3622,020402030303,49,13,0.03861756029577195
3623,020401010304,89,12,0.02664816355195067
3624,020401010304,89,11,0.001021187770890071
3625,020401010304,92,12,0.018693183022061466
3626,020401010304,91,12,0.12996979461980954
3627,020401010304,90,12,0.2115952117470797
3628,020401010304,92,11,0.14754039934824834
3629,020401010304,91,11,0.22117297832921368
3630,020401010304,90,11,0.1510185920188004
3631,020401010304,92,10,0.07684034799145092
3632,020401010304,91,10,0.015500141600495291
3633,020401040803,65,22,0.005080448028688661
3634,020401040803,64,22,4.349516000304729e-05
3635,020401040803,65,21,0.10784760161668382
3636,020401040803,64,21,0.12102825853196528
3637,020401040803,63,21,0.023898706010998257
3638,020401040803,65,20,0.14262150049740127
3639,020401040803,64,20,0.17511002293314035
3640,020401040803,63,20,0.07358432464103543
3641,020401040803,65,19,0.13656749537454557
3642,020401040803,64,19,0.10470466381277224
3643,020401040803,65,18,0.06694000432977786
3644,020401040803,64,18,0.042573479062984636
3645,020402070406,12,35,0.028964381945017402
3646,020402070406,11,35,0.09411566639368651
3647,020402070406,12,34,0.20694259747459745
3648,020402070406,11,34,0.12461783986900157
3649,020402070406,10,34,0.0015326250729244693
3650,020402070406,12,33,0.08014862517050159
3651,020402070406,9,33,0.019429099629998062
3652,020402070406,9,32,0.008602419570023829
3653,020402070406,11,33,0.24029273060529777
3654,020402070406,10,33,0.16438300164936318
3655,020402070406,11,32,0.017704593653828114
3656,020402070406,10,32,0.013266418965760283
3657,020402060401,28,37,0.03178344227297837
3658,020402060401,31,36,0.0017860599494454086
3659,020402060401,30,36,0.05108621702232977
3660,020402060401,29,36,0.0747227978828323
3661,020402060401,28,36,0.17771232496695263
3662,020402060401,31,35,0.06232375157130182
3663,020402060401,30,35,0.12686314043129338
3664,020402060401,29,35,0.08643862236400644
3665,020402060401,28,35,0.08441428143687728
3666,020402060401,27,37,0.04040858762609984
3667,020402060401,27,36,0.1959368803638488
3668,020402060401,26,36,0.016528066889397845
3669,020402060401,27,35,0.04458946498556853
3670,020402060401,26,35,0.005406362237068331
3671,020402031002,43,21,0.005982457618551063
3672,020402031002,43,20,0.004053267735956405
3673,020402031002,43,19,0.031188415949659792
3674,020402031002,41,22,0.00325432018469771
3675,020402031002,40,22,0.008058051346693705
3676,020402031002,42,21,0.15281312038262915
3677,020402031002,41,21,0.17245492755949204
3678,020402031002,40,21,0.07554313342460216
3679,020402031002,42,20,0.19005581531018995
3680,020402031002,41,20,0.17251488464525047
3681,020402031002,40,20,0.0015904644031375845
3682,020402031002,42,19,0.07705799148373069
3683,020402031002,41,19,0.10543314995540966
3684,020402040000,12,42,0.0010934964631654496
3685,020402040000,11,42,0.003381660736219988
3686,020402040000,10,42,0.004696166412413264
3687,020402040000,9,42,0.0004128710989744126
3688,020402040000,13,41,0.00974786664556879
3689,020402040000,12,41,0.015303919643852209
3690,020402040000,11,41,0.015378965612554536
3691,020402040000,10,41,0.015378415941852215
3692,020402040000,9,41,0.014016105360241797
3693,020402040000,13,40,0.010038869007494417
3694,020402040000,8,41,0.007883172043381915
3695,020402040000,7,41,0.001626538225133966
3696,020402040000,8,40,0.015377434241549146
3697,020402040000,7,40,0.015093264766561119
3698,020402040000,6,40,0.006876886438018995
3699,020402040000,14,41,0.003277333627672974
3700,020402040000,14,40,2.8973133451995167e-06
3701,020402040000,14,39,0.0025065687961482604
3702,020402040000,14,38,0.007084028355924602
3703,020402040000,15,37,0.0002764085274602363
3704,020402040000,14,37,0.007285839467033013
3705,020402040000,16,36,0.0007186839344091839
3706,020402040000,15,36,0.009698814268912573
3707,020402040000,14,36,0.01538120688898601
3708,020402040000,17,35,0.0002983443619275404
3709,020402040000,16,35,0.012651479546199594
3710,020402040000,15,35,0.015381822152260482
3711,020402040000,14,35,0.015381335932539389
3712,020402040000,17,34,0.007949234131387605
3713,020402040000,16,34,0.015382419026200501
3714,020402040000,15,34,0.015381947230769036
3715,020402040000,14,34,0.015381463940757739
3716,020402040000,12,40,0.015379644032162465
3717,020402040000,11,40,0.015379108738517777
3718,020402040000,10,40,0.01537856200461502
3719,020402040000,9,40,0.015378003836846644
3720,020402040000,13,39,0.01192857780654652
3721,020402040000,12,39,0.01537978315028402
3722,020402040000,11,39,0.015379250793939757
3723,020402040000,10,39,0.015378706992455035
3724,020402040000,13,38,0.015380439173773939
3725,020402040000,12,38,0.015379921206649988
3726,020402040000,9,39,0.015378151752204892
3727,020402040000,8,39,0.015377585079600796
3728,020402040000,7,39,0.014839498801416537
3729,020402040000,6,39,0.006246552916178035
3730,020402040000,9,38,0.015378298592642812
3731,020402040000,8,38,0.015377734838288307
3732,020402040000,7,38,0.004616882978053792
3733,020402040000,11,38,0.015379391783207283
3734,020402040000,10,38,0.015378850909744094
3735,020402040000,13,37,0.015380573239413367
3736,020402040000,12,37,0.015380058205624625
3737,020402040000,11,37,0.015379531710674124
3738,020402040000,10,37,0.015378993760826253
3739,020402040000,13,36,0.015380706256484872
3740,020402040000,12,36,0.015380194151602144
3741,020402040000,11,36,0.015379670580717063
3742,020402040000,10,36,0.011011572505027495
3743,020402040000,9,37,0.014481370779274845
3744,020402040000,8,37,0.009724643521120955
3745,020402040000,7,37,0.0008069798638491835
3746,020402040000,9,36,0.0005651834232880717
3747,020402040000,13,35,0.015380838229367444
3748,020402040000,12,35,0.013778488765465328
3749,020402040000,11,35,0.009625620788994958
3750,020402040000,10,35,0.00225977729343796
3751,020402040000,13,34,0.013370081693650658
3752,020402040000,12,34,0.0019261793345169648
3753,020402040000,11,34,0.004385051862015088
3754,020402040000,13,33,0.001049567955622789
3755,020402040000,18,33,0.002180873802158095
3756,020402040000,17,33,0.015225657246099372
3757,020402040000,16,33,0.015382540148158383
3758,020402040000,15,33,0.015205823964437587
3759,020402040000,14,33,0.009006725692583453
3760,020402040000,18,32,0.00793244465566433
3761,020402040000,17,32,0.015098339607507043
3762,020402040000,16,32,0.00862403043175303
3763,020402040000,15,32,0.002243137200154569
3764,020402040000,19,31,0.0005222731120376288
3765,020402040000,19,30,0.0040554558551215755
3766,020402040000,18,31,0.013821584604723339
3767,020402040000,17,31,0.0062014249338723905
3768,020402040000,18,30,0.00870402737269697
3769,020402040000,18,29,0.0014190155491195639
3770,020402040000,20,29,0.0018289205845064104
3771,020402040000,19,29,0.011077997363977911
3772,020402040000,21,28,5.7607145644148765e-05
3773,020402040000,20,28,0.012620096524347533
3774,020402040000,19,28,0.0029309710676110688
3775,020402040000,28,26,0.003195219363236537
3776,020402040000,27,26,0.0009196080544714508
3777,020402040000,24,26,0.004602961247451395
3778,020402040000,28,25,0.0016228075621677323
3779,020402040000,27,25,0.004244053960265982
3780,020402040000,26,25,0.007790590592741871
3781,020402040000,25,25,0.007076675373776142
3782,020402040000,21,27,0.006570182993740307
3783,020402040000,20,27,0.006759227703792324
3784,020402040000,23,26,0.00616797503654445
3785,020402040000,22,26,0.008905384570315268
3786,020402040000,21,26,0.008469208683593011
3787,020402040000,20,26,3.872842307829528e-05
3788,020402040000,24,25,0.008057329689181835
3789,020402040000,26,24,0.0008984911831635994
3790,020402040000,25,24,0.004192697206879365
3791,020402040000,24,24,0.000308144564032459
3792,020402040000,31,26,5.777286407270658e-05
3793,020402040000,30,26,0.005182296344406089
3794,020402040000,29,26,0.005845449557939427
3795,020402040000,29,25,0.00027075871595359395
3796,020402050502,26,22,0.01736748438496978
3797,020402050502,25,22,0.10735589096998557
3798,020402050502,26,21,0.030293411337350085
3799,020402050502,25,21,0.20591264249500543
3800,020402050502,24,21,1.6401605030828475e-05
3801,020402050502,27,20,0.035135510185367536
3802,020402050502,26,20,0.22524207184050993
3803,020402050502,25,20,0.20897365619007116
3804,020402050502,24,20,0.002102001220461723
3805,020402050502,27,19,0.10957996904937434
3806,020402050502,26,19,0.055437453347578845
3807,020402050502,25,19,0.002583507374295338
3808,020402070503,8,34,0.01251720135545854
3809,020402070503,7,34,0.0039206831364561575
3810,020402070503,9,33,0.04237619139974063
3811,020402070503,8,33,0.21414533633162386
3812,020402070503,7,33,0.22726720430764139
3813,020402070503,6,33,0.13880660408239062
3814,020402070503,9,32,0.09285777640485104
3815,020402070503,8,32,0.2089846238128835
3816,020402070503,7,32,0.033693580891095025
3817,020402070503,6,32,0.025430798277857956
3818,020402050401,33,23,0.06028941481603845
3819,020402050401,32,23,0.06710180136284734
3820,020402050401,33,22,0.20367292804206563
3821,020402050401,32,22,0.21281650886720044
3822,020402050401,34,22,0.039704435136374366
3823,020402050401,31,22,0.03683936712834445
3824,020402050401,33,21,0.04922195186694712
3825,020402050401,32,21,0.20714160991118338
3826,020402050401,31,21,0.028247379833988055
3827,020402050401,32,20,0.09444436523535613
3828,020402050401,31,20,0.0005202377996533083
3829,020402030809,40,25,0.033870879362900536
3830,020402030809,39,25,0.0002359167672731357
3831,020402030809,43,24,0.029885125996517367
3832,020402030809,43,23,0.039297256368389016
3833,020402030809,42,24,0.04859632901255444
3834,020402030809,41,24,0.0526268275902066
3835,020402030809,40,24,0.08829506141027775
3836,020402030809,39,24,0.04503320015881354
3837,020402030809,42,23,0.16569908301435965
3838,020402030809,41,23,0.16135455064248932
3839,020402030809,40,23,0.09536952794605494
3840,020402030809,43,22,0.02038642996125007
3841,020402030809,42,22,0.16152906153641122
3842,020402030809,41,22,0.028315924798238787
3843,020402030809,42,21,0.02570194478044038
3844,020402030809,41,21,0.0038028806538235645
3845,020402020403,39,35,0.0060072265206489
3846,020402020403,38,35,0.13560098340409868
3847,020402020403,37,35,0.005392254380660953
3848,020402020403,39,34,0.0927818001865385
3849,020402020403,38,34,0.11059494128192382
3850,020402020403,37,33,0.10309136995470443
3851,020402020403,37,34,0.0006325339519898472
3852,020402020403,39,33,0.14686447680515408
3853,020402020403,38,33,0.17005017217128818
3854,020402020403,39,32,0.1621639049301681
3855,020402020403,38,32,0.06509800856680438
3856,020402020403,39,31,0.0017223278460217432
3857,020401040201,84,34,0.0761246035211599
3858,020401040201,83,34,0.04529812613545806
3859,020401040201,83,33,0.2073168981639693
3860,020401040201,83,32,0.1607752546821913
3861,020401040201,84,33,0.16811517381057828
3862,020401040201,85,32,0.028815577218329884
3863,020401040201,84,32,0.2518102050314906
3864,020401040201,85,31,0.00048558184670925686
3865,020401040201,84,31,0.061258579590112335
3866,020401060813,56,25,8.404674428039987e-05
3867,020401060813,55,25,0.058349296480321645
3868,020401060813,54,25,0.021143373922594653
